node,name,genome-encoded,schemaClass,reference gene
R-ALL-29368,O2 [cytosol],False,SimpleEntity,None
R-ALL-29364,NADPH [cytosol],False,SimpleEntity,None
MX1,MX1 gene [nucleoplasm],True,EntityWithAccessionedSequence,MX1
IRF2,IRF2 [cytosol],True,EntityWithAccessionedSequence,IRF2
IRF8,IRF8 [cytosol],True,EntityWithAccessionedSequence,IRF8
IRF6,IRF6 [cytosol],True,EntityWithAccessionedSequence,IRF6
IRF1,IRF1 [cytosol],True,EntityWithAccessionedSequence,IRF1
IRF5,IRF5 [cytosol],True,EntityWithAccessionedSequence,IRF5
IRF9,IRF9 [cytosol],True,EntityWithAccessionedSequence,IRF9
IRF4,IRF4 [cytosol],True,EntityWithAccessionedSequence,IRF4
PSMB8,PSMB8 [nucleoplasm],True,EntityWithAccessionedSequence,PSMB8
MX2,MX2 [cytosol],True,EntityWithAccessionedSequence,MX2
HLA-A,"HLA class I histocompatibility antigen, A-24 alpha chain [integral component of lumenal side of endoplasmic reticulum membrane]",True,EntityWithAccessionedSequence,HLA-A
HLA-C,"HLA class I histocompatibility antigen, Cw-1 alpha chain [integral component of lumenal side of endoplasmic reticulum membrane]",True,EntityWithAccessionedSequence,HLA-C
HLA-B,class I MHC B67 [integral component of lumenal side of endoplasmic reticulum membrane],True,EntityWithAccessionedSequence,HLA-B
HLA-G,"HLA class I histocompatibility antigen, alpha chain G precursor [integral component of lumenal side of endoplasmic reticulum membrane]",True,EntityWithAccessionedSequence,HLA-G
HLA-F,"HLA class I histocompatibility antigen, alpha chain F precursor [integral component of lumenal side of endoplasmic reticulum membrane]",True,EntityWithAccessionedSequence,HLA-F
HLA-E,"HLA class I histocompatibility antigen, E alpha chain precursor [integral component of lumenal side of endoplasmic reticulum membrane]",True,EntityWithAccessionedSequence,HLA-E
HLA-H,HLA-H [integral component of lumenal side of endoplasmic reticulum membrane],True,EntityWithAccessionedSequence,HLA-H
IFITM3,IFITM3 [plasma membrane],True,EntityWithAccessionedSequence,IFITM3
IP6K2,IP6K2 [nucleoplasm],True,EntityWithAccessionedSequence,IP6K2
RNASEL,RNASEL [cytosol],True,EntityWithAccessionedSequence,RNASEL
IFITM2,IFITM2 [plasma membrane],True,EntityWithAccessionedSequence,IFITM2
XAF1,XAF1 [cytosol],True,EntityWithAccessionedSequence,XAF1
IFI6,IFI6 [plasma membrane],True,EntityWithAccessionedSequence,IFI6
BST2,BST2 [plasma membrane],True,EntityWithAccessionedSequence,BST2
RSAD2,RSAD2 [endoplasmic reticulum membrane],True,EntityWithAccessionedSequence,RSAD2
SAMHD1,SAMHD1 [nucleoplasm],True,EntityWithAccessionedSequence,SAMHD1
EGR1,EGR1 [nucleoplasm],True,EntityWithAccessionedSequence,EGR1
OAS3,OAS3 [cytosol],True,EntityWithAccessionedSequence,OAS3
OAS2,OAS2 [cytosol],True,EntityWithAccessionedSequence,OAS2
OASL,OASL [cytosol],True,EntityWithAccessionedSequence,OASL
OAS1,OAS1 [cytosol],True,EntityWithAccessionedSequence,OAS1
IFITM1,IFITM1 [plasma membrane],True,EntityWithAccessionedSequence,IFITM1
ISG15,ISG15 [cytosol],True,EntityWithAccessionedSequence,ISG15
IFI35,IFI35 [cytosol],True,EntityWithAccessionedSequence,IFI35
IFIT5,IFIT5 [cytosol],True,EntityWithAccessionedSequence,IFIT5
IFIT3,IFIT3 [cytosol],True,EntityWithAccessionedSequence,IFIT3
IFI27,IFI27 [mitochondrial outer membrane],True,EntityWithAccessionedSequence,IFI27
ADAR,ADAR [nucleoplasm],True,EntityWithAccessionedSequence,ADAR
IFIT1,IFIT1 [cytosol],True,EntityWithAccessionedSequence,IFIT1
IFIT2,IFIT2 [cytosol],True,EntityWithAccessionedSequence,IFIT2
GBP2,GBP2 [cytosol],True,EntityWithAccessionedSequence,GBP2
ISG20,ISG20 [nucleoplasm],True,EntityWithAccessionedSequence,ISG20
R-HSA-1015697,ISGF3 bound to ISRE promotor elements [nucleoplasm],False,Complex,None
R-HSA-913527,ISGF3 [nucleoplasm],False,Complex,None
R-HSA-9710965,ISGF3:KPNA1:KPNB1 [cytosol],False,Complex,None
KPNB1,KPNB1 [nucleoplasm],True,EntityWithAccessionedSequence,KPNB1
KPNA1,KPNA1 [nucleoplasm],True,EntityWithAccessionedSequence,KPNA1
R-HSA-9757480,p-Y701-STAT1:KPNA1:KPNB1 [cytosol],False,Complex,None
R-HSA-9710958,ISGF3:KPNA1 [cytosol],False,Complex,None
R-HSA-9757485,p-Y701-STAT1:KPNA1 [cytosol],False,Complex,None
R-HSA-909698,ISGF3 [cytosol],False,Complex,None
R-HSA-913524,p-Y701-STAT1-1 dimer [cytosol],False,Complex,None
R-HSA-909702,p-STAT2:p-STAT1 [cytosol],False,Complex,None
R-HSA-909711,IFNA/B:IFNAR2:p-JAK1:STAT2:p-IFNAR1:p-TYK2:p-STAT2:p-STAT1 [plasma membrane],False,Complex,None
R-HSA-909704,IFNA/B:IFNAR2:p-JAK1:STAT2:p-IFNAR1:p-TYK2 [plasma membrane],False,Complex,None
R-HSA-909697,IFNA/B:IFNAR2:p-JAK1:STAT2:p-IFNAR1:p-TYK2:p-STAT2 [plasma membrane],False,Complex,None
STAT1,STAT1-1 [cytosol],True,EntityWithAccessionedSequence,STAT1
R-HSA-909696,IFNA/B:IFNAR2:p-JAK1:STAT2:p-IFNAR1:p-TYK2:STAT2 [plasma membrane],False,Complex,None
STAT2,STAT2 [cytosol],True,EntityWithAccessionedSequence,STAT2
R-HSA-909705,IFNA/B:IFNAR2:p-JAK1:STAT2:IFNAR1:p-TYK2 [plasma membrane],False,Complex,None
R-HSA-909703,IFNA/B:IFNAR2:JAK1:STAT2:IFNAR1:TYK2 [plasma membrane],False,Complex,None
R-HSA-912681,p-TYK2:p-IFNAR1:SOCS-1/SOCS-3:IFNA/B:IFNAR2:p-JAK1:STAT2 [plasma membrane],False,Complex,None
R-HSA-918195,IFNA/B:IFNAR2:JAK1:STAT2 [plasma membrane],False,Complex,None
R-HSA-909708,IFNAR1:TYK2 [plasma membrane],False,Complex,None
R-HSA-918193,IFNAR2:JAK1:STAT2 [plasma membrane],False,Complex,None
IFNB1,IFNB1 [extracellular region],True,EntityWithAccessionedSequence,IFNB1
IFNA6,IFNA6 [extracellular region],True,EntityWithAccessionedSequence,IFNA6
IFNA17,IFNA17 [extracellular region],True,EntityWithAccessionedSequence,IFNA17
IFNA14,IFNA14 [extracellular region],True,EntityWithAccessionedSequence,IFNA14
IFNA2,IFNA2 [extracellular region],True,EntityWithAccessionedSequence,IFNA2
IFNA5,IFNA5 [extracellular region],True,EntityWithAccessionedSequence,IFNA5
IFNA10,IFNA10 [extracellular region],True,EntityWithAccessionedSequence,IFNA10
IFNA8,IFNA8 [extracellular region],True,EntityWithAccessionedSequence,IFNA8
IFNA7,IFNA7 [extracellular region],True,EntityWithAccessionedSequence,IFNA7
IFNA4,IFNA4 [extracellular region],True,EntityWithAccessionedSequence,IFNA4
IFNA21,IFNA21 [extracellular region],True,EntityWithAccessionedSequence,IFNA21
IFNA1,IFNA1 [extracellular region],True,EntityWithAccessionedSequence,IFNA1
IFNA16,IFNA16 [extracellular region],True,EntityWithAccessionedSequence,IFNA16
CBL,CBL [cytosol],True,EntityWithAccessionedSequence,CBL
R-HSA-1112744,Tyrosine phosphorylated IL6 receptor hexamer:Activated JAKs:PTPN11:CBL [plasma membrane],False,Complex,None
R-HSA-1112758,Tyrosine phosphorylated IL6 receptor hexamer:Activated JAKs:PTPN11 [plasma membrane],False,Complex,None
R-HSA-1112594,Tyrosine phosphorylated IL6 receptor hexamer:Activated JAKs [plasma membrane],False,Complex,None
R-HSA-1112515,IL6 receptor hexamer:Activated JAKs [plasma membrane],False,Complex,None
R-HSA-1112588,IL6 receptor hexamer:JAKs [plasma membrane],False,Complex,None
R-HSA-1067691,IL6:sIL6R:IL6RB:JAKs [plasma membrane],False,Complex,None
R-HSA-1067654,IL6:IL6RA:IL6RB:JAKs [plasma membrane],False,Complex,None
R-HSA-1067690,"IL6ST:JAK1, JAK2, (TYK2) [plasma membrane]",False,Complex,None
R-HSA-1067687,IL6:IL6R-2 [extracellular region],False,Complex,None
R-HSA-1067674,IL6:IL6R-2:IL6ST-2 [extracellular region],False,Complex,None
IL6R,IL6R-2 [extracellular region],True,EntityWithAccessionedSequence,IL6R
IL6,IL6 [extracellular region],True,EntityWithAccessionedSequence,IL6
IL6ST,IL6ST [plasma membrane],True,EntityWithAccessionedSequence,IL6ST
R-HSA-1067638,IL6:IL6R [plasma membrane],False,Complex,None
SOCS3,SOCS3 [cytosol],True,EntityWithAccessionedSequence,SOCS3
R-HSA-1112718,Tyrosine phosphorylated IL6 receptor hexamer:Activated JAKs:SOCS3 [plasma membrane],False,Complex,None
R-HSA-1112576,"Tyrosine phosphorylated IL6 receptor hexamer:Activated JAKs:STAT1,STAT3 [plasma membrane]",False,Complex,None
R-HSA-1112524,"Tyrosine phosphorylated IL6 receptor hexamer:Activated JAKs:Tyrosine phosphorylated STAT1,STAT3 [plasma membrane]",False,Complex,None
R-HSA-1112759,Tyrosine phosphorylated IL6 receptor hexamer:Activated JAKs:Tyrosine/serine phosphorylated STAT1/3 [plasma membrane],False,Complex,None
R-HSA-6788620,p-Y701-STAT1 dimer [cytosol],False,Complex,None
R-HSA-1112555,p-Y701-STAT1: p-Y-705-STAT3 [cytosol],False,Complex,None
R-HSA-1112753,"IL6:Tyrosine phosphorylated hexameric IL-6 receptor:Activated JAKs:p-Y546,Y584-PTPN11 [plasma membrane]",False,Complex,None
R-HSA-1112590,p-Y701-STAT1:p-Y705-STAT3 [nucleoplasm],False,Complex,None
R-HSA-1112541,p-Y701-STAT1 dimer [nucleoplasm],False,Complex,None
R-ALL-9715049,sarilumab [extracellular region],False,ProteinDrug,None
R-HSA-9681293,IL6R:IL6R inhibitors [plasma membrane],False,Complex,None
R-ALL-9715070,satralizumab [extracellular region],False,ProteinDrug,None
R-ALL-9681301,tocilizumab [extracellular region],False,ProteinDrug,None
R-HSA-6783658,"CNTF:CNTFR,CRLF1:CLCF1:CNTFR:IL6ST:JAK1, JAK2, (TYK2) [plasma membrane]",False,Complex,None
R-HSA-6783544,"CNTF:CNTFR,CRLF1:CLCF1:CNTFR:gp130:JAKs:LIFR:JAKs [plasma membrane]",False,Complex,None
R-HSA-6784198,JAKs:LIFR [plasma membrane],False,Complex,None
IL11,IL11 [extracellular region],True,EntityWithAccessionedSequence,IL11
R-HSA-449799,IL11RA:IL11 [plasma membrane],False,Complex,None
IL11RA,IL11RA [plasma membrane],True,EntityWithAccessionedSequence,IL11RA
R-HSA-6783533,CTF1:LIFR:JAKs [plasma membrane],False,Complex,None
R-HSA-6783569,"LIF,OSM receptor complex:gp130 [plasma membrane]",False,Complex,None
R-HSA-6783585,"OSM:OSMR,LIFR [plasma membrane]",False,Complex,None
R-HSA-6783635,LIF:LIFR:JAKs [plasma membrane],False,Complex,None
LIF,LIF [extracellular region],True,EntityWithAccessionedSequence,LIF
OSM,OSM [extracellular region],True,EntityWithAccessionedSequence,OSM
R-HSA-6784202,JAKs:OSMR [plasma membrane],False,Complex,None
OSMR,OSMR [plasma membrane],True,EntityWithAccessionedSequence,OSMR
R-HSA-6783608,CNTF:CNTFR [plasma membrane],False,Complex,None
R-HSA-6783596,CNTFR:CRLF1:CLCF1 [plasma membrane],False,Complex,None
CLCF1,CLCF1 [extracellular region],True,EntityWithAccessionedSequence,CLCF1
R-HSA-5696496,CRLF1:CLCF1 [extracellular region],False,Complex,None
CRLF1,CRLF1 [extracellular region],True,EntityWithAccessionedSequence,CRLF1
R-HSA-8983748,OSMR:JAK1 [plasma membrane],False,Complex,None
R-HSA-448565,IL31:IL31RA:JAK1:OSMR:JAK1 [plasma membrane],False,Complex,None
R-HSA-8983441,IL31:IL31RA:JAK1 [plasma membrane],False,Complex,None
CTF1,CTF1 [extracellular region],True,EntityWithAccessionedSequence,CTF1
LIFR,LIFR [plasma membrane],True,EntityWithAccessionedSequence,LIFR
CNTFR,CNTFR [plasma membrane],True,EntityWithAccessionedSequence,CNTFR
CNTF,CNTF [extracellular region],True,EntityWithAccessionedSequence,CNTF
R-HSA-449948,IL6RA:IL6:IL6RB:JAKs [plasma membrane],False,Complex,None
CTNNB1,p-S552-CTNNB1 [cytosol],True,EntityWithAccessionedSequence,CTNNB1
R-HSA-3134917,dsDNA:LRR FLII-interacting protein 1dimer [cytosol],False,Complex,None
R-HSA-3134925,dsDNA:LRRFIP1:beta-catenin [cytosol],False,Complex,None
R-HSA-3134884,LRR FLII-interacting protein 1 dimer [cytosol],False,Complex,None
R-HCV-9013817,HCV dsDNA [cytosol],False,GenomeEncodedEntity,None
CREBBP,CREBBP [nucleoplasm],True,EntityWithAccessionedSequence,CREBBP
R-HSA-3134898,beta-catenin:IRF3:p300 [nucleoplasm],False,Complex,None
EP300,EP300 [nucleoplasm],True,EntityWithAccessionedSequence,EP300
R-ALL-1008217,Promotor region of interferon beta [nucleoplasm],False,OtherEntity,None
R-HSA-3134868,DHX9:CpG:MyD88 [cytosol],False,Complex,None
R-HSA-1606333,dsDNA:ZBP1:pS-172-TBK1 [cytosol],False,Complex,None
R-HSA-1606328,dsDNA:ZBP1:pS-172-TBK:IRF3 [cytosol],False,Complex,None
R-HSA-3249384,NLRP4:DTX4:dsDNA:ZBP1:pS-172-TBK1 [cytosol],False,Complex,None
R-ALL-9679801,amlexanox [cytosol],False,ChemicalDrug,None
R-HSA-9679814,TBK1:amlexanox [cytosol],False,Complex,None
R-HSA-3204308,MRE11:dsDNA [cytosol],False,Complex,None
MRE11,MRE11A [cytosol],True,EntityWithAccessionedSequence,MRE11
STING1,STING [endoplasmic reticulum membrane],True,EntityWithAccessionedSequence,STING1
R-HSA-2395989,STING:STING [endoplasmic reticulum membrane],False,Complex,None
R-ALL-3244587,c-GMP-AMP [cytosol],False,SimpleEntity,None
R-HSA-3244600,STING:cGAMP [cytoplasmic vesicle membrane],False,Complex,None
R-HIV-177535,viral DNA with 3' sticky ends [cytosol],False,Complex,None
R-HSA-3244625,cGAS:dsDNA [cytosol],False,Complex,None
R-LMO-8982051,L. monocytogenes dsDNA [cytosol],False,GenomeEncodedEntity,None
R-MTU-8982063,M. tuberculosis dsDNA [cytosol],False,GenomeEncodedEntity,None
CGAS,MB21D1 [cytosol],True,EntityWithAccessionedSequence,CGAS
R-ALL-2395973,c-di-GMP [cytosol],False,SimpleEntity,None
R-HSA-2395983,STING:c-di-GMP [cytoplasmic vesicle membrane],False,Complex,None
R-HSA-2396004,STING:p-S172-TBK1:IRF3 [cytoplasmic vesicle membrane],False,Complex,None
R-HSA-1834956,STING:TBK1:IRF3 [cytoplasmic vesicle membrane],False,Complex,None
R-HSA-2396005,STING:p-S172-TBK1 [cytoplasmic vesicle membrane],False,Complex,None
R-HSA-8948707,NLRP4:DTX4:STING:p-S172-TBK1:IRF3 [cytoplasmic vesicle membrane],False,Complex,None
R-HSA-3134799,STING:STING [cytoplasmic vesicle membrane],False,Complex,None
R-HSA-3244607,TREX1 dimer [endoplasmic reticulum membrane],False,Complex,None
NLRC3,NLRC3 [cytosol],True,EntityWithAccessionedSequence,NLRC3
DDX41,DDX41 [cytosol],True,EntityWithAccessionedSequence,DDX41
R-HSA-3134844,DDX41:DDX41 ligand [cytosol],False,Complex,None
R-VVI-9013755,VACV dsDNA [cytosol],False,GenomeEncodedEntity,None
TRIM21,TRIM21 [cytosol],True,EntityWithAccessionedSequence,TRIM21
IFI16,IFI16 [cytosol],True,EntityWithAccessionedSequence,IFI16
R-HSA-1834947,dsDNA:IFI16 [cytosol],False,Complex,None
R-ALL-3134845,c-di-AMP [cytosol],False,SimpleEntity,None
R-HSA-9013866,"DDX41:c-di-AMP, c-di-GMP [cytosol]",False,Complex,None
R-HSA-3249399,STING:TBK1:STAT6 [cytoplasmic vesicle membrane],False,Complex,None
R-HSA-3249391,STING:p-S172-TBK1:STAT6 [cytoplasmic vesicle membrane],False,Complex,None
R-HSA-3249385,"p-S407,Y641-STAT6 dimer [cytosol]",False,Complex,None
R-HSA-3261240,"p-S407,Y641-STAT6 dimer [nucleoplasm]",False,Complex,None
DHX9,DHX9 [cytosol],True,EntityWithAccessionedSequence,DHX9
R-HSA-3134960,DHX9:CpG [cytosol],False,Complex,None
R-ALL-3134861,Unmethylated CpG DNA [cytosol],False,OtherEntity,None
R-HSA-3134858,DHX36:CpG [cytosol],False,Complex,None
DHX36,DHX36 [cytosol],True,EntityWithAccessionedSequence,DHX36
R-HSA-3134859,DHX36:CpG:MyD88 [cytosol],False,Complex,None
R-HSA-9705317,dsRNA:RIG-I/MDA5:IPS-1:TRAF2/TRAF6:TANK:2xpS172-TBK1/IKBKE [mitochondrial outer membrane],False,Complex,None
R-HSA-933470,dsRNA:RIG-I/MDA5:IPS-1:TRAF2/TRAF6:TANK:TBK1/IKBKE:IRF7 [mitochondrial outer membrane],False,Complex,None
R-HSA-933472,dsRNA:RIG-I/MDA5:IPS-1:TRAF2/TRAF6:TANK [mitochondrial outer membrane],False,Complex,None
R-HSA-933479,dsRNA:RIG-I/MDA5:IPS-1:TRAF2/TRAF6:TANK:TBK1/IKBKE [mitochondrial outer membrane],False,Complex,None
R-HSA-975148,"TRAF6:p-3S,3T-IRAK1:p-S,2T-IRAK4:oligo-MyD88:activated TLR7/8 or 9 [endosome membrane]",False,Complex,None
R-HSA-975131,"IRF7:TRAF6:p-3S,3T-IRAK1:p-S,2T-IRAK4:oligo-MyD88:activated TLR7/8 or 9 [endosome membrane]",False,Complex,None
R-HSA-3134947,K48polyUb-DDX41:TRIM21 [cytosol],False,Complex,None
DTX4,DTX4 [cytosol],True,EntityWithAccessionedSequence,DTX4
NLRP4,NLRP4 [cytosol],True,EntityWithAccessionedSequence,NLRP4
R-HSA-3465596,"STING:p-S172,K48polyUb-TBK1:IRF3 [cytoplasmic vesicle membrane]",False,Complex,None
R-HSA-1834963,STING:TRIM32/TRIM56 [endoplasmic reticulum membrane],False,Complex,None
TRIM56,TRIM56 [cytosol],True,EntityWithAccessionedSequence,TRIM56
TRIM32,TRIM32 [cytosol],True,EntityWithAccessionedSequence,TRIM32
R-ALL-109327,dGMP [cytosol],False,SimpleEntity,None
R-ALL-109386,2'-deoxyadenosine 5'-monophosphate [cytosol],False,SimpleEntity,None
R-ALL-109366,TMP [cytosol],False,SimpleEntity,None
R-ALL-109378,dCMP [cytosol],False,SimpleEntity,None
R-HSA-3244619,TREX1:viral DNA [endoplasmic reticulum membrane],False,Complex,None
R-ALL-29926,Mg2+ [cytosol],False,SimpleEntity,None
R-HSA-3465595,"dsDNA:ZBP1:pS-172,K48polyUb-TBK1 [cytosol]",False,Complex,None
NLRP1,NLRP1 [cytosol],True,EntityWithAccessionedSequence,NLRP1
R-HSA-879218,Bcl-2/Bcl-X(L):NLRP1 [mitochondrial outer membrane],False,Complex,None
R-HSA-877370,MDP:NLRP1 [cytosol],False,Complex,None
R-HSA-879207,MDP:NLRP1:ATP [cytosol],False,Complex,None
R-HSA-1296412,MDP:NLRP1:ATP oligomer [cytosol],False,Polymer,None
R-HSA-879202,Pyrin trimer [cytosol],False,Complex,None
R-HSA-879197,PSTPIP1 trimer:Pyrin trimer [cytosol],False,Complex,None
R-HSA-879213,PSTPIP1 trimer [cytosol],False,Complex,None
R-HSA-877352,Pyrin trimer:ASC [cytosol],False,Complex,None
R-HSA-1027367,IRF3-P:IRF7-P [cytosol],False,Complex,None
R-HSA-1027365,IRF3-P:IRF7-P [nucleoplasm],False,Complex,None
R-HSA-1027364,"p-T,4S-IRF3:p-T,4S-IRF3:CREBBP, EP300 [nucleoplasm]",False,Complex,None
R-HSA-1027359,"p-T,4S-IRF3:p-T,4S-IRF3:CREBBP, EP300:Promotor region of interferon beta [nucleoplasm]",False,Complex,None
R-HSA-9705133,"viral dsRNA:IFIH1, viral dsRNA:K63polyUb-DDX58:MAVS:K63polyUb-TRAF3:2xIKK related kinases TBK1/IKK epsilon [mitochondrial outer membrane]",False,Complex,None
R-HSA-9709860,MAVS:TOMM70 [mitochondrial outer membrane],False,Complex,None
TOMM70,TOMM70 [mitochondrial outer membrane],True,EntityWithAccessionedSequence,TOMM70
R-HSA-9709836,HSP90:TBK1:IRF3 [cytosol],False,Complex,None
R-HSA-1221657,HSP90 [cytosol],False,Complex,None
R-HSA-3371509,HSP90-beta dimer [cytosol],False,Complex,None
R-HSA-9709857,MAVS:TOMM70:HSP90:TBK1:IRF3 [mitochondrial outer membrane],False,Complex,None
R-HSA-933471,CBP/p300:pIRF7:pIRF7 [nucleoplasm],False,Complex,None
R-HSA-1027360,VAF (virus-activated factor) [nucleoplasm],False,Complex,None
R-HSA-1027368,VAF/pIRF7:CBP/p300 bound to type I IFN gene promoter [nucleoplasm],False,Complex,None
R-HSA-9705147,dsRNA:RIG-I/MDA5:IPS-1:TRAF2/TRAF6:TANK:2xTBK1/IKBKE [mitochondrial outer membrane],False,Complex,None
R-HSA-937333,TAX1BP1:TNFAIP3:TBK1/IKKi [cytosol],False,Complex,None
R-HSA-937339,TAX1BP1:TNFAIP3 [cytosol],False,Complex,None
PIN1,PIN1 [nucleoplasm],True,EntityWithAccessionedSequence,PIN1
R-HSA-936444,p-IRF3 dimer:PIN1 [nucleoplasm],False,Complex,None
R-HSA-936446,p-IRF3:p-IRF3 [nucleoplasm],False,Complex,None
NLRX1,NLRX1 [mitochondrial outer membrane],True,EntityWithAccessionedSequence,NLRX1
R-HSA-1169389,ISGylated IRF3 [cytosol],False,Complex,None
PCBP2,PCBP2 [cytosol],True,EntityWithAccessionedSequence,PCBP2
R-HSA-983462,"viral dsRNA:IFIH1, viral dsRNA:K63polyUb-DDX58:MAVS:PCBP2 [mitochondrial outer membrane]",False,Complex,None
NLRC5,NLRC5 [cytosol],True,EntityWithAccessionedSequence,NLRC5
R-HSA-912740,K48polyUb [cytosol],False,Polymer,None
R-HSA-983459,"viral dsRNA:IFIH1, viral dsRNA:K63polyUb-DDX58:MAVS:PCBP2:ITCH [mitochondrial outer membrane]",False,Complex,None
ITCH,ITCH [cytosol],True,EntityWithAccessionedSequence,ITCH
IFIH1,IFIH1 [cytosol],True,EntityWithAccessionedSequence,IFIH1
UBE2D3,UBE2D3 [cytosol],True,EntityWithAccessionedSequence,UBE2D3
UBE2K,UBE2K [cytosol],True,EntityWithAccessionedSequence,UBE2K
UBE2L6,UBE2L6 [cytosol],True,EntityWithAccessionedSequence,UBE2L6
RNF125,RNF125 [cytosol],True,EntityWithAccessionedSequence,RNF125
R-HSA-936558,"viral dsRNA:IFIH1, viral dsRNA:K63polyUb-DDX58:MAVS:TRAF3 [mitochondrial outer membrane]",False,Complex,None
R-HSA-936400,dsRNA:RIG-I/MDA5:IPS-1:ATG5-ATG12 [mitochondrial outer membrane],False,Complex,None
R-HSA-936373,ATG5:ATG12:MAVS [mitochondrial outer membrane],False,Complex,None
R-HSA-936560,ISG15:UBEIL/UbcH8:CEB1 [cytosol],False,Complex,None
R-HSA-933483,"viral dsRNA:IFIH1, viral dsRNA:K63polyUb-DDX58:MAVS:RIPK1:FADD:2xCASP8(1-479), CASP10(1-521) [mitochondrial outer membrane]",False,Complex,None
CASP10,CASP10(220-415) [cytosol],True,EntityWithAccessionedSequence,CASP10
R-HSA-8983916,"viral dsRNA:IFIH1, viral dsRNA:K63polyUb-DDX58:MAVS:RIPK1:FADD:2xCASP8(1-216), CASP10(1-219) [mitochondrial outer membrane]",False,Complex,None
R-HSA-933468,"viral dsRNA:IFIH1, viral dsRNA:K63polyUb-DDX58:MAVS:RIPK1:FADD:CASP8(1-479), CASP10(1-521) [mitochondrial outer membrane]",False,Complex,None
R-HSA-918291,"viral dsRNA:IFIH1, viral dsRNA:K63polyUb-DDX58:MAVS:RIPK1:FADD [mitochondrial outer membrane]",False,Complex,None
R-HSA-933473,viral dsRNA:RIG-I/MDA5:TRAF2/TRAF6:IPS-1:RIP-1/FADD:Casp-8/10 prodomain [mitochondrial outer membrane],False,Complex,None
R-HSA-933478,dsRNA:RIG-I/MDA5:TRAF2/TRAF6:IPS-1:RIP-1/FADD:Casp-8/10 prodomain:IKK complex [mitochondrial outer membrane],False,Complex,None
PRKDC,PRKDC [cytosol],True,EntityWithAccessionedSequence,PRKDC
R-HSA-3134811,DNA-PK:microbial dsDNA [cytosol],False,Complex,None
R-HBV-9013761,HBV dsDNA [cytosol],False,GenomeEncodedEntity,None
R-HSA-3134809,Ku70:Ku80 heterodimer [cytosol],False,Complex,None
RNASE3,RNASE3 [extracellular region],True,EntityWithAccessionedSequence,RNASE3
R-HSA-8948028,"RNASEs 3,6,7,(8):anionic phospholipids [extracellular region]",False,Complex,None
RNASE7,RNASE7 [extracellular region],True,EntityWithAccessionedSequence,RNASE7
RNASE6,RNASE6 [extracellular region],True,EntityWithAccessionedSequence,RNASE6
RNASE8,RNASE8 [extracellular region],True,EntityWithAccessionedSequence,RNASE8
R-ALL-8931784,Anionic phospholipids:microbial cell surface [plasma membrane],False,Complex,None
CAMP,CAMP(31-170) [extracellular region],True,EntityWithAccessionedSequence,CAMP
R-HSA-8879163,CAMP(134-170):microbial cell surface [extracellular region],False,Complex,None
R-ALL-8879165,Microbial cell surface [plasma membrane],False,OtherEntity,None
R-ALL-6789198,GlcNac-(1-->4)MurNAc-L-Ala-gamma-D-Glu-L-Lys-(D-Ala)2 [cell wall],False,SimpleEntity,None
R-HSA-6801809,"REG3A(38-175), REG3G(38-175):peptidoglycan [extracellular region]",False,Complex,None
