input,output,reaction,name,schemaClass,module
PSMD12,PSMD12,R-HSA-6800434,Exocytosis of ficolin-rich granule lumen proteins,Reaction,Immune System
PDAP1,PDAP1,R-HSA-6800434,Exocytosis of ficolin-rich granule lumen proteins,Reaction,Immune System
AGL,AGL,R-HSA-6800434,Exocytosis of ficolin-rich granule lumen proteins,Reaction,Immune System
PSMD14,PSMD14,R-HSA-6800434,Exocytosis of ficolin-rich granule lumen proteins,Reaction,Immune System
PSMC2,PSMC2,R-HSA-6800434,Exocytosis of ficolin-rich granule lumen proteins,Reaction,Immune System
HSPA1A,HSPA1A,R-HSA-6800434,Exocytosis of ficolin-rich granule lumen proteins,Reaction,Immune System
OSTF1,OSTF1,R-HSA-6800434,Exocytosis of ficolin-rich granule lumen proteins,Reaction,Immune System
GPI,GPI,R-HSA-6800434,Exocytosis of ficolin-rich granule lumen proteins,Reaction,Immune System
PYGL,PYGL,R-HSA-6800434,Exocytosis of ficolin-rich granule lumen proteins,Reaction,Immune System
PGAM1,PGAM1,R-HSA-6800434,Exocytosis of ficolin-rich granule lumen proteins,Reaction,Immune System
EEF2,EEF2,R-HSA-6800434,Exocytosis of ficolin-rich granule lumen proteins,Reaction,Immune System
HSPA6,HSPA6,R-HSA-6800434,Exocytosis of ficolin-rich granule lumen proteins,Reaction,Immune System
HK3,HK3,R-HSA-6800434,Exocytosis of ficolin-rich granule lumen proteins,Reaction,Immune System
KCMF1,KCMF1,R-HSA-6800434,Exocytosis of ficolin-rich granule lumen proteins,Reaction,Immune System
PSMB7,PSMB7,R-HSA-6800434,Exocytosis of ficolin-rich granule lumen proteins,Reaction,Immune System
CAT,CAT,R-HSA-6800434,Exocytosis of ficolin-rich granule lumen proteins,Reaction,Immune System
MVP,MVP,R-HSA-6800434,Exocytosis of ficolin-rich granule lumen proteins,Reaction,Immune System
NME2,NME2,R-HSA-6800434,Exocytosis of ficolin-rich granule lumen proteins,Reaction,Immune System
DDX3X,DDX3X,R-HSA-6800434,Exocytosis of ficolin-rich granule lumen proteins,Reaction,Immune System
EEF1A1,EEF1A1,R-HSA-6800434,Exocytosis of ficolin-rich granule lumen proteins,Reaction,Immune System
GUSB,GUSB,R-HSA-6800434,Exocytosis of ficolin-rich granule lumen proteins,Reaction,Immune System
HSPA1B,HSPA1B,R-HSA-6800434,Exocytosis of ficolin-rich granule lumen proteins,Reaction,Immune System
MAPK1,MAPK1,R-HSA-6800434,Exocytosis of ficolin-rich granule lumen proteins,Reaction,Immune System
PGM2,PGM2,R-HSA-6800434,Exocytosis of ficolin-rich granule lumen proteins,Reaction,Immune System
GNS,GNS,R-HSA-6800434,Exocytosis of ficolin-rich granule lumen proteins,Reaction,Immune System
FCN1,FCN1,R-HSA-6800434,Exocytosis of ficolin-rich granule lumen proteins,Reaction,Immune System
DYNLT1,DYNLT1,R-HSA-6800434,Exocytosis of ficolin-rich granule lumen proteins,Reaction,Immune System
PNP,PNP,R-HSA-6800434,Exocytosis of ficolin-rich granule lumen proteins,Reaction,Immune System
GLB1,GLB1,R-HSA-6800434,Exocytosis of ficolin-rich granule lumen proteins,Reaction,Immune System
GMFG,GMFG,R-HSA-6800434,Exocytosis of ficolin-rich granule lumen proteins,Reaction,Immune System
HSPA8,HSPA8,R-HSA-6800434,Exocytosis of ficolin-rich granule lumen proteins,Reaction,Immune System
PRDX4,PRDX4,R-HSA-6800434,Exocytosis of ficolin-rich granule lumen proteins,Reaction,Immune System
PSMA2,PSMA2,R-HSA-6800434,Exocytosis of ficolin-rich granule lumen proteins,Reaction,Immune System
HSP90AB1,HSP90AB1,R-HSA-6800434,Exocytosis of ficolin-rich granule lumen proteins,Reaction,Immune System
GSTP1,GSTP1,R-HSA-6800434,Exocytosis of ficolin-rich granule lumen proteins,Reaction,Immune System
MAPK14,MAPK14,R-HSA-6800434,Exocytosis of ficolin-rich granule lumen proteins,Reaction,Immune System
DERA,DERA,R-HSA-6800434,Exocytosis of ficolin-rich granule lumen proteins,Reaction,Immune System
PAFAH1B2,PAFAH1B2,R-HSA-6800434,Exocytosis of ficolin-rich granule lumen proteins,Reaction,Immune System
FGL2,FGL2,R-HSA-6800434,Exocytosis of ficolin-rich granule lumen proteins,Reaction,Immune System
MIF,MIF,R-HSA-6800434,Exocytosis of ficolin-rich granule lumen proteins,Reaction,Immune System
XRCC5,XRCC5,R-HSA-6798748,Exocytosis of secretory granule lumen proteins,Reaction,Immune System
APRT,APRT,R-HSA-6798748,Exocytosis of secretory granule lumen proteins,Reaction,Immune System
ARHGAP9,ARHGAP9,R-HSA-6798748,Exocytosis of secretory granule lumen proteins,Reaction,Immune System
FGR,FGR,R-HSA-6798748,Exocytosis of secretory granule lumen proteins,Reaction,Immune System
ROCK1,ROCK1,R-HSA-6798748,Exocytosis of secretory granule lumen proteins,Reaction,Immune System
GDI2,GDI2,R-HSA-6798748,Exocytosis of secretory granule lumen proteins,Reaction,Immune System
HMHA1,HMHA1,R-HSA-6798748,Exocytosis of secretory granule lumen proteins,Reaction,Immune System
PYCARD,PYCARD,R-HSA-6798748,Exocytosis of secretory granule lumen proteins,Reaction,Immune System
S100A11,S100A11,R-HSA-6798748,Exocytosis of secretory granule lumen proteins,Reaction,Immune System
SERPINB1,SERPINB1,R-HSA-6798748,Exocytosis of secretory granule lumen proteins,Reaction,Immune System
S100A12,S100A12,R-HSA-6798748,Exocytosis of secretory granule lumen proteins,Reaction,Immune System
S100P,S100P,R-HSA-6798748,Exocytosis of secretory granule lumen proteins,Reaction,Immune System
S100A8,S100A8,R-HSA-6798748,Exocytosis of secretory granule lumen proteins,Reaction,Immune System
S100A9,S100A9,R-HSA-6798748,Exocytosis of secretory granule lumen proteins,Reaction,Immune System
C3,C3,R-HSA-6798748,Exocytosis of secretory granule lumen proteins,Reaction,Immune System
SERPINA3,SERPINA3,R-HSA-6798748,Exocytosis of secretory granule lumen proteins,Reaction,Immune System
EPX,EPX,R-HSA-6798748,Exocytosis of secretory granule lumen proteins,Reaction,Immune System
AHSG,AHSG,R-HSA-6798748,Exocytosis of secretory granule lumen proteins,Reaction,Immune System
PRDX6,PRDX6,R-HSA-6798751,Exocytosis of azurophil granule lumen proteins,Reaction,Immune System
CTSC,CTSC,R-HSA-6798751,Exocytosis of azurophil granule lumen proteins,Reaction,Immune System
HEXB,HEXB,R-HSA-6798751,Exocytosis of azurophil granule lumen proteins,Reaction,Immune System
CTSA,CTSA,R-HSA-6798751,Exocytosis of azurophil granule lumen proteins,Reaction,Immune System
CPPED1,CPPED1,R-HSA-6798751,Exocytosis of azurophil granule lumen proteins,Reaction,Immune System
PSMD1,PSMD1,R-HSA-6798751,Exocytosis of azurophil granule lumen proteins,Reaction,Immune System
MPO,MPO,R-HSA-6798751,Exocytosis of azurophil granule lumen proteins,Reaction,Immune System
TUBB,TUBB,R-HSA-6798751,Exocytosis of azurophil granule lumen proteins,Reaction,Immune System
SDCBP,SDCBP,R-HSA-6798751,Exocytosis of azurophil granule lumen proteins,Reaction,Immune System
TRAPPC1,TRAPPC1,R-HSA-6798751,Exocytosis of azurophil granule lumen proteins,Reaction,Immune System
PTGES2,PTGES2,R-HSA-6798751,Exocytosis of azurophil granule lumen proteins,Reaction,Immune System
TTR,TTR,R-HSA-6798751,Exocytosis of azurophil granule lumen proteins,Reaction,Immune System
TXNDC5,TXNDC5,R-HSA-6798751,Exocytosis of azurophil granule lumen proteins,Reaction,Immune System
GM2A,GM2A,R-HSA-6798751,Exocytosis of azurophil granule lumen proteins,Reaction,Immune System
ARSA,ARSA,R-HSA-6798751,Exocytosis of azurophil granule lumen proteins,Reaction,Immune System
GLA,GLA,R-HSA-6798751,Exocytosis of azurophil granule lumen proteins,Reaction,Immune System
NPC2,NPC2,R-HSA-6798751,Exocytosis of azurophil granule lumen proteins,Reaction,Immune System
PYGB,PYGB,R-HSA-6798751,Exocytosis of azurophil granule lumen proteins,Reaction,Immune System
HEBP2,HEBP2,R-HSA-6798751,Exocytosis of azurophil granule lumen proteins,Reaction,Immune System
GCA,GCA,R-HSA-6798751,Exocytosis of azurophil granule lumen proteins,Reaction,Immune System
DPP7,DPP7,R-HSA-6798751,Exocytosis of azurophil granule lumen proteins,Reaction,Immune System
AGA,AGA,R-HSA-6798751,Exocytosis of azurophil granule lumen proteins,Reaction,Immune System
DYNC1H1,DYNC1H1,R-HSA-6798751,Exocytosis of azurophil granule lumen proteins,Reaction,Immune System
FUCA2,FUCA2,R-HSA-6798751,Exocytosis of azurophil granule lumen proteins,Reaction,Immune System
FUCA1,FUCA1,R-HSA-6798751,Exocytosis of azurophil granule lumen proteins,Reaction,Immune System
RNASE3,RNASE3,R-HSA-6798751,Exocytosis of azurophil granule lumen proteins,Reaction,Immune System
S100A7,S100A7,R-HSA-6798751,Exocytosis of azurophil granule lumen proteins,Reaction,Immune System
NAPRT,NAPRT,R-HSA-6798751,Exocytosis of azurophil granule lumen proteins,Reaction,Immune System
PA2G4,PA2G4,R-HSA-6798751,Exocytosis of azurophil granule lumen proteins,Reaction,Immune System
NHLRC3,NHLRC3,R-HSA-6798751,Exocytosis of azurophil granule lumen proteins,Reaction,Immune System
SERPINB3,SERPINB3,R-HSA-6798751,Exocytosis of azurophil granule lumen proteins,Reaction,Immune System
PRTN3,PRTN3,R-HSA-6798751,Exocytosis of azurophil granule lumen proteins,Reaction,Immune System
VAT1,VAT1,R-HSA-6798751,Exocytosis of azurophil granule lumen proteins,Reaction,Immune System
TUBB4B,TUBB4B,R-HSA-6798751,Exocytosis of azurophil granule lumen proteins,Reaction,Immune System
DSN1,DSN1,R-HSA-6798751,Exocytosis of azurophil granule lumen proteins,Reaction,Immune System
CYB5R3,CYB5R3,R-HSA-6798751,Exocytosis of azurophil granule lumen proteins,Reaction,Immune System
RNASET2,RNASET2,R-HSA-6798751,Exocytosis of azurophil granule lumen proteins,Reaction,Immune System
MAN2B1,MAN2B1,R-HSA-6798751,Exocytosis of azurophil granule lumen proteins,Reaction,Immune System
PADI2,PADI2,R-HSA-6798751,Exocytosis of azurophil granule lumen proteins,Reaction,Immune System
UNC13D,UNC13D,R-HSA-6798751,Exocytosis of azurophil granule lumen proteins,Reaction,Immune System
STK11IP,STK11IP,R-HSA-6798751,Exocytosis of azurophil granule lumen proteins,Reaction,Immune System
C6orf120,C6orf120,R-HSA-6798751,Exocytosis of azurophil granule lumen proteins,Reaction,Immune System
PRSS2,PRSS2,R-HSA-6798751,Exocytosis of azurophil granule lumen proteins,Reaction,Immune System
CCT2,CCT2,R-HSA-6798751,Exocytosis of azurophil granule lumen proteins,Reaction,Immune System
PLAC8,PLAC8,R-HSA-6798751,Exocytosis of azurophil granule lumen proteins,Reaction,Immune System
GALNS,GALNS,R-HSA-6798751,Exocytosis of azurophil granule lumen proteins,Reaction,Immune System
HRNR,HRNR,R-HSA-6798751,Exocytosis of azurophil granule lumen proteins,Reaction,Immune System
IST1,IST1,R-HSA-6798751,Exocytosis of azurophil granule lumen proteins,Reaction,Immune System
GRN,GRN,R-HSA-6798751,Exocytosis of azurophil granule lumen proteins,Reaction,Immune System
CECR1,CECR1,R-HSA-6798751,Exocytosis of azurophil granule lumen proteins,Reaction,Immune System
FAF2,FAF2,R-HSA-6798751,Exocytosis of azurophil granule lumen proteins,Reaction,Immune System
CTSG,CTSG,R-HSA-6798751,Exocytosis of azurophil granule lumen proteins,Reaction,Immune System
CAP1,CAP1,R-HSA-6798751,Exocytosis of azurophil granule lumen proteins,Reaction,Immune System
AZU1,AZU1,R-HSA-6798751,Exocytosis of azurophil granule lumen proteins,Reaction,Immune System
ANXA2,ANXA2,R-HSA-6798751,Exocytosis of azurophil granule lumen proteins,Reaction,Immune System
FTL,FTL,R-HSA-6798751,Exocytosis of azurophil granule lumen proteins,Reaction,Immune System
CREG1,CREG1,R-HSA-6798751,Exocytosis of azurophil granule lumen proteins,Reaction,Immune System
RNASE2,RNASE2,R-HSA-6798751,Exocytosis of azurophil granule lumen proteins,Reaction,Immune System
DNAJC3,DNAJC3,R-HSA-6798751,Exocytosis of azurophil granule lumen proteins,Reaction,Immune System
MANBA,MANBA,R-HSA-6798739,Exocytosis of azurophil granule membrane proteins,Reaction,Immune System
C3AR1,C3AR1,R-HSA-6798739,Exocytosis of azurophil granule membrane proteins,Reaction,Immune System
CEACAM6,CEACAM6,R-HSA-6798739,Exocytosis of azurophil granule membrane proteins,Reaction,Immune System
TMEM30A,TMEM30A,R-HSA-6798739,Exocytosis of azurophil granule membrane proteins,Reaction,Immune System
CD68,CD68,R-HSA-6798739,Exocytosis of azurophil granule membrane proteins,Reaction,Immune System
IRAG2,IRAG2,R-HSA-6798739,Exocytosis of azurophil granule membrane proteins,Reaction,Immune System
RAB44,RAB44,R-HSA-6798739,Exocytosis of azurophil granule membrane proteins,Reaction,Immune System
ACP3,ACP3,R-HSA-6798739,Exocytosis of azurophil granule membrane proteins,Reaction,Immune System
RAB3D,RAB3D,R-HSA-6798739,Exocytosis of azurophil granule membrane proteins,Reaction,Immune System
PSAP,PSAP,R-HSA-6798739,Exocytosis of azurophil granule membrane proteins,Reaction,Immune System
RAP1B,RAP1B,R-HSA-6798739,Exocytosis of azurophil granule membrane proteins,Reaction,Immune System
NDUFC2,NDUFC2,R-HSA-6798739,Exocytosis of azurophil granule membrane proteins,Reaction,Immune System
VNN1,VNN1,R-HSA-6798739,Exocytosis of azurophil granule membrane proteins,Reaction,Immune System
RAB5C,RAB5C,R-HSA-6798739,Exocytosis of azurophil granule membrane proteins,Reaction,Immune System
PSEN1,PSEN1,R-HSA-6798739,Exocytosis of azurophil granule membrane proteins,Reaction,Immune System
MAGT1,MAGT1,R-HSA-6798739,Exocytosis of azurophil granule membrane proteins,Reaction,Immune System
ATP8A1,ATP8A1,R-HSA-6798739,Exocytosis of azurophil granule membrane proteins,Reaction,Immune System
RAB37,RAB37,R-HSA-6798739,Exocytosis of azurophil granule membrane proteins,Reaction,Immune System
NCSTN,NCSTN,R-HSA-6798739,Exocytosis of azurophil granule membrane proteins,Reaction,Immune System
TOM1,TOM1,R-HSA-6798739,Exocytosis of azurophil granule membrane proteins,Reaction,Immune System
SNAP29,SNAP29,R-HSA-6798739,Exocytosis of azurophil granule membrane proteins,Reaction,Immune System
MGST1,MGST1,R-HSA-6798739,Exocytosis of azurophil granule membrane proteins,Reaction,Immune System
SYNGR1,SYNGR1,R-HSA-6798739,Exocytosis of azurophil granule membrane proteins,Reaction,Immune System
CKAP4,CKAP4,R-HSA-6798739,Exocytosis of azurophil granule membrane proteins,Reaction,Immune System
LPCAT1,LPCAT1,R-HSA-6798739,Exocytosis of azurophil granule membrane proteins,Reaction,Immune System
CMTM6,CMTM6,R-HSA-6798739,Exocytosis of azurophil granule membrane proteins,Reaction,Immune System
DDOST,DDOST,R-HSA-6798739,Exocytosis of azurophil granule membrane proteins,Reaction,Immune System
DNAJC5,DNAJC5,R-HSA-6798739,Exocytosis of azurophil granule membrane proteins,Reaction,Immune System
CD63,CD63,R-HSA-6798739,Exocytosis of azurophil granule membrane proteins,Reaction,Immune System
GLIPR1,GLIPR1,R-HSA-6798739,Exocytosis of azurophil granule membrane proteins,Reaction,Immune System
ATP11B,ATP11B,R-HSA-6798739,Exocytosis of azurophil granule membrane proteins,Reaction,Immune System
CPNE3,CPNE3,R-HSA-6798739,Exocytosis of azurophil granule membrane proteins,Reaction,Immune System
CPNE1,CPNE1,R-HSA-6798739,Exocytosis of azurophil granule membrane proteins,Reaction,Immune System
PIGR,PIGR,R-HSA-6798739,Exocytosis of azurophil granule membrane proteins,Reaction,Immune System
SLCO4C1,SLCO4C1,R-HSA-6798739,Exocytosis of azurophil granule membrane proteins,Reaction,Immune System
VAPA,VAPA,R-HSA-6798739,Exocytosis of azurophil granule membrane proteins,Reaction,Immune System
SURF4,SURF4,R-HSA-6798739,Exocytosis of azurophil granule membrane proteins,Reaction,Immune System
BRI3,BRI3,R-HSA-6798739,Exocytosis of azurophil granule membrane proteins,Reaction,Immune System
NFAM1,NFAM1,R-HSA-6798739,Exocytosis of azurophil granule membrane proteins,Reaction,Immune System
DEGS1,DEGS1,R-HSA-6799350,Exocytosis of specific granule membrane proteins,Reaction,Immune System
MS4A3,MS4A3,R-HSA-6799350,Exocytosis of specific granule membrane proteins,Reaction,Immune System
SLC44A2,SLC44A2,R-HSA-6799350,Exocytosis of specific granule membrane proteins,Reaction,Immune System
MOSPD2,MOSPD2,R-HSA-6799350,Exocytosis of specific granule membrane proteins,Reaction,Immune System
HMOX2,HMOX2,R-HSA-6799350,Exocytosis of specific granule membrane proteins,Reaction,Immune System
ITGAV,ITGAV,R-HSA-6799350,Exocytosis of specific granule membrane proteins,Reaction,Immune System
STK10,STK10,R-HSA-6799350,Exocytosis of specific granule membrane proteins,Reaction,Immune System
MLEC,MLEC,R-HSA-6799350,Exocytosis of specific granule membrane proteins,Reaction,Immune System
TNFRSF1B,TNFRSF1B,R-HSA-6799350,Exocytosis of specific granule membrane proteins,Reaction,Immune System
AP1M1,AP1M1,R-HSA-6799350,Exocytosis of specific granule membrane proteins,Reaction,Immune System
CD36,CD36,R-HSA-6799350,Exocytosis of specific granule membrane proteins,Reaction,Immune System
CEACAM3,CEACAM3,R-HSA-6799350,Exocytosis of specific granule membrane proteins,Reaction,Immune System
ITGAL,ITGAL,R-HSA-6799350,Exocytosis of specific granule membrane proteins,Reaction,Immune System
SLC15A4,SLC15A4,R-HSA-6799350,Exocytosis of specific granule membrane proteins,Reaction,Immune System
PLAUR,PLAUR,R-HSA-6799350,Exocytosis of specific granule membrane proteins,Reaction,Immune System
SCAMP1,SCAMP1,R-HSA-6799350,Exocytosis of specific granule membrane proteins,Reaction,Immune System
MMP25,MMP25,R-HSA-6799350,Exocytosis of specific granule membrane proteins,Reaction,Immune System
AGPAT2,AGPAT2,R-HSA-6799350,Exocytosis of specific granule membrane proteins,Reaction,Immune System
RAP1A,RAP1A,R-HSA-6799350,Exocytosis of specific granule membrane proteins,Reaction,Immune System
SLC27A2,SLC27A2,R-HSA-6799350,Exocytosis of specific granule membrane proteins,Reaction,Immune System
DGAT1,DGAT1,R-HSA-6799350,Exocytosis of specific granule membrane proteins,Reaction,Immune System
SLC2A5,SLC2A5,R-HSA-6799350,Exocytosis of specific granule membrane proteins,Reaction,Immune System
PTPRJ,PTPRJ,R-HSA-6799350,Exocytosis of specific granule membrane proteins,Reaction,Immune System
ATP6V1D,ATP6V1D,R-HSA-6799350,Exocytosis of specific granule membrane proteins,Reaction,Immune System
TMBIM1,TMBIM1,R-HSA-6799350,Exocytosis of specific granule membrane proteins,Reaction,Immune System
ADGRG3,ADGRG3,R-HSA-6799350,Exocytosis of specific granule membrane proteins,Reaction,Immune System
PGRMC1,PGRMC1,R-HSA-6799350,Exocytosis of specific granule membrane proteins,Reaction,Immune System
BST1,BST1,R-HSA-6799350,Exocytosis of specific granule membrane proteins,Reaction,Immune System
R-HSA-706480,R-HSA-450152,R-HSA-688136,TNFAIP3 (A20) deubiquitinates RIP2,Reaction,Immune System
R-HSA-706480,R-HSA-688994,R-HSA-688136,TNFAIP3 (A20) deubiquitinates RIP2,Reaction,Immune System
IKBKG,R-HSA-688994,R-HSA-622415,RIP2 binds NEMO,Reaction,Immune System
R-HSA-168409,R-HSA-688994,R-HSA-622415,RIP2 binds NEMO,Reaction,Immune System
AAMP,R-HSA-9676152,R-HSA-9676160,AAMP binds NOD2,Reaction,Immune System
NOD2,R-HSA-9676152,R-HSA-9676160,AAMP binds NOD2,Reaction,Immune System
R-HSA-168408,R-HSA-622417,R-HSA-622420,NOD1 induced apoptosis is mediated by RIP2 and CARD8,Reaction,Immune System
CASP8,R-HSA-622417,R-HSA-622420,NOD1 induced apoptosis is mediated by RIP2 and CARD8,Reaction,Immune System
